tx_id,fund_id
TCC96C6324FF5,LU2349459045
T39EFCDB7EEE7,ES0110119031
T6D13A238A4C5,LU0996175948
T889EF3BB1AC3,LU2349459045
T9B3C90F4AB62,ES0110119031
T0BAD5C5E900F,LU0996175948
T4A841387F62D,IE00BFPM9N11
T5494D4E5DDDA,LU2349459045
T2FC559A0EC09,IE00BFPM9N11
T6395428A0B6F,IE00BFPM9N11
T6A630C7A50BD,LU2349459045
T5559BB0675DB,IE00BD0NCN62
TE9438BD82BBC,ES0110119031
T9E253895CE11,IE00BD0NCN62
T014797C49B2A,LU0996175948
T3A3B6F6152AB,IE00BFPM9N11
TC90D3192C6FE,ES0110119031
T90DB9A067A7D,IE00BFPM9N11
T33303FF00E84,IE00BFPM9N11
TE89590E0DF1F,IE00BFPM9N11
T73560076A92C,ES0172242002
T0E82DE9AD52F,ES0172242002
TFD33A0EFDD75,ES0172242002
T7533CCC09721,IE00BFPM9N11
T8E30155C825A,ES0172242002
T1DA0BF65315A,ES0172242002
TB42D45E49AA6,ES0172242002
T6AD9EBB4F989,ES0172242002
T35C36174F2E4,ES0172242002
TA0180C411FCC,ES0172242002
T6F469702BCC1,ES0172242002
T8FAFA1F170FA,ES0172242002
T8A189706B2D8,ES0172242002
T049D3CE28A70,ES0172242002
T77CA2B2C3026,ES0172242002
TD7FD728A0A54,ES0172242002
T49EA0F10F283,ES0172242002
T7D20C15667FC,ES0172242002
TFFEB218CCA67,ES0172242002
TED86888B6697,ES0172242002
T4A69D5F88FC8,ES0172242002
TD2514E562567,ES0172242002
T3F900D865B06,ES0172242002
TA95DDAA76203,ES0172242002
TD428B2A36C30,IE00BYX5M476
T371E01812812,ES0172242002
T267D259D93B4,IE00BYX5M476
TC4FDEE5DDD85,IE00BYX5M476
T9A5F027CC8D8,ES0172242002
TE5C909C93BC0,ES0172242002
TEDCF0E042382,ES0172242002
TD011F9DE7AD7,IE00BYX5M476
T7E716A315025,IE00BYX5M476
TA36BFBF73F2C,LU0303706948
T5B99D8C97F94,LU0303706948
T63BD7C3133AB,IE00BYX5M476
TDACB58DFE1D0,IE00BFPM9N11
T611026F240A7,LU0303706948
T301012EA7124,LU0303706948
T563DABFE9545,IE00BYX5M476
TBFE52B78197B,IE00BFPM9N11
TEB846650DABC,IE00BYX5M476
TD0907F503DF5,IE00BYX5M476
TB00DA71D4735,IE00BYX5M476
TDF444D1B1CE1,IE00BD0NCN62
TB7B03E9FA42E,IE00BYX5M476
T18BCD5272B9B,IE00BYX5M476
TC65C65B19BD1,IE00BYX5M476
TCA64095BA907,IE00BYX5M476
T80A70297A995,IE00BD0NCN62
T2A3B817CA268,IE00BD0NCN62
T393879E77EC0,IE00BD0NCN62
TC3DED86D3BA8,IE00BYX5NK04
T23AD85DCB9F6,IE00BD0NCN62
TC60D12DC9414,IE00BD0NCN62
TE20BC252AC87,LU2349459045
T846779C548A2,LU2349459045
T04A65CFF9F67,ES0172242002
T967FD9013119,LU2349459045
T5414794E54F8,ES0172242002
T42FB18CB1E78,IE00BYX5NK04
T01E57020CFE3,IE00BD0NCN62
TF2F1D5E202F9,LU2349459045
TDB898A2CA2F1,LU2349459045
T4504FCB00A00,IE00BD0NCN62
TFDE766EE019D,IE00BD0NCN62
T4840090EF45B,ES0172242002
TF3A417360106,IE00BYX5M476
TB7AD4EB97C60,IE00BYX5M476
T8B155AB8DE41,IE00BFPM9N11
T34F3A13E4D58,IE00BYX5M476
T813B7B3135C7,IE00BYX5M476
TB17D53D973BB,IE00BD0NCN62
TC21D8045F56B,IE00BFPM9N11
T336618C20483,IE00BFPM9N11
T4CD75E8D8CF0,IE00BYX5M476
T784CB8C2A3F5,IE00BYX5M476
TAA49BD6BFE4C,IE00BFPM9N11
TCECEEAFE4B1A,IE00BD0NCN62
TE9A5217E3175,IE00BFPM9N11
T71C63FE6EE58,LU0252964944
T3B31E5690476,IE00BFPM9N11
T52112AB7F542,IE00BYX5M476
T034F7D744849,IE00BYX5M476
T3AE0C438F0E6,IE00BYX5M476
TD7D02D75A831,ES0110119031
T4F974032A752,IE00BD0NCN62
T320666D950AA,IE00BFPM9N11
T0763D42994C2,IE00BYX5M476
T60C029888B2E,ES0110119031
TC8AB62C3AB23,IE00BYX5M476
T017C84CFF0DC,IE00BYX5M476
TCDBF5467AD75,LU0252964944
T7133220E44CE,ES0110119031
TACB892D5D05D,LU0996175948
TE25A43809E02,ES0110119031
TA9A270ADFE8E,LU0996175948
T88A075EF587A,LU0996175948
TF61C3AFB565D,ES0110119031
T3574FDC342D3,ES0110119031
T64843CF7E595,LU0996175948
T957FA0717C07,ES0110119031
TD44A3F35F2F4,LU0996175948
TE94550FA3571,ES0110119031
TC9E08BF56B09,LU0996175948
TED19A36797BA,ES0110119031
TA555589B13AB,LU0996175948
T31A6B8DB3FF6,ES0110119031
TF2291882B769,ES0110119031
T00B121AA11F2,ES0110119031
T735CE4B71547,ES0110119031
TE43DFDE1EEE8,LU0996175948
TB75680606CE4,LU0996175948
TC4009ED7E619,ES0110119031
T80927215BC45,LU0996175948
T694EAF25CECE,ES0110119031
TC8E3DE945A35,ES0110119031
T65897E5874D5,ES0110119031
TE4A755287965,ES0110119031
T7FC25DE17996,LU0996175948
T007D9E3C6BBB,ES0110119031
TBEEA62839985,ES0110119031
T94F8DCB9B642,ES0110119031
T5DAFE930CCF5,IE00BYX5NK04
TB73972EAB1FF,LU0996175948
TCD83E4107B9E,ES0110119031
T75B429A43E36,IE00BYX5NK04
T6AC368681256,IE00BD0NCN62
TB3A3A85BA8EA,LU0996175948
T8D033517A353,LU0996175948
T20310EBFB651,LU0252964944
TFF6A567EAF5E,LU0996175948
T685BC13FFEDF,ES0110119031
T2F553E33F580,ES0110119031
TAE17DDD86ACD,IE00BD0NCN62
T8CAD8B625424,LU0996175948
TE8F15CEA8639,LU0996175948
T2C4870E1B06F,IE00BD0NCN62
TBB0F8A094043,ES0110119031
T0CF28088FC4D,ES0110119031
T8EDD55AC39F5,ES0110119031
T384DA5699E76,ES0110119031
TA675A49D5B21,LU0996175948
T8289545579F5,ES0110119031
T0B204CA1D9D2,IE00BYX5NK04
T5AE51064BEF9,IE00BYX5NK04
T190E2AD384B7,IE00BD0NCN62
T134B9B60443B,IE00BD0NCN62
TB2D7CD1BA7DA,ES0110119031
TB1921A985FAB,IE00BYX5M476
T5CAE73863595,LU0996175948
T1B721F8FA7D6,LU0303706948
T606241E0A63A,LU0303706948
TB82CC1FAEB5F,IE00BYX5M476
TC51FF2EC2382,LU0303706948
T3C52CEDEB079,LU0996175948
TF2B1BEB02291,IE00BYX5M476
T0C7CAC5EC5A3,LU0303706948
TE90C3E878957,LU0303706948
T6B041EAEDE75,LU0996175948
TC8B0A16E7931,LU0996175948
TFBFDBF7B4BCF,LU0996175948
T887A02D418B3,LU0303706948
T7652FDB4AF48,LU0303706948
T6793E0617784,LU0303706948
TC6B29C2F271B,LU0303706948
TEF800EA2B3D1,LU0303706948
T761AD319B190,LU0996175948
T1D53350C6166,LU0303706948
T7F405EDE6F6E,LU0996175948
T435CB7DAB1BD,IE00BYX5M476
T1B2A0C5587D2,LU0996175948
TA16D54E7DE24,IE00BYX5NK04
TD7CC3C3B67B0,LU0996175948
TD23976884D98,LU0303706948
T2DC5C9633039,LU0996175948
TA057526251E0,IE00BYX5NK04
TD428C9AB1F6C,LU0303706948
T9D8F88A91BAA,IE00BYX5NK04
T51F7BDDA8767,LU0996175948
T8D3A7A3851C3,LU0996175948
T26AB147C03B7,LU0996175948
TCA98113438B9,LU0996175948
T3F199DD51878,IE00BYX5NK04
T2751B21E9618,LU0303706948
T0F86ECBE289A,LU0303706948
T66F522AAFB45,LU0996175948
T12664A5EFF71,IE00BYX5NK04
T005CE7535799,LU0996175948
T912F99A609CD,LU0996175948
TA0D6754B7E20,LU2349459045
T48B253440D95,LU2349459045
TC483D581B6FF,LU2349459045
TAEA125DF7662,LU0996175948
T95FCA0F85A80,LU0996175948
TA1D2C7E05E61,LU0303706948
TA08BED4510E6,LU0996175948
TF3C5A48643CA,LU0996175948
TF4DB16E00497,LU2349459045
T63A16DA4CCBD,LU0303706948
TB65712B37426,IE00BYX5NK04
TE12B8C0FA1DB,LU0996175948
TEA584A0DBB97,LU0996175948
T41261BFB22E3,LU0303706948
T8ADB9D4FEB98,LU2349459045
T465B3BBEFFD0,ES0172242002
TC97B6E1A6E63,LU2349459045
T227943209849,LU2349459045
T6043EB6B19EF,LU2349459045
TC3C00BAB5F62,LU2349459045
T620E8D24A5B7,LU2349459045
T39143D677A58,ES0172242002
TD8DFD2402007,ES0172242002
T7E680B99FB83,ES0172242002
T9CADCDBA2911,IE00BFPM9N11
TC1CC619557F5,LU2349459045
T4F629CA3FF25,ES0172242002
T4E141E55E32F,ES0172242002
T7CCFADC908A1,ES0172242002
TE24DF729A1A1,IE00BFPM9N11
T844B2F03C7AD,ES0172242002
T7117DFD5E520,IE00BYX5M476
T45A876718275,IE00BYX5M476
T735324959EEC,IE00BYX5M476
T3BE0BAE3BA0B,ES0172242002
T625E408BECC6,IE00BYX5M476
T357B6F04F88C,IE00BYX5M476
TE8B2697EED99,ES0172242002
T9F6588E86160,ES0172242002
T28451215C716,IE00BYX5M476
T9300C0C35955,IE00BYX5M476
T1BB158A45851,IE00BYX5M476
T10A9F98EA7B4,IE00BYX5M476
TC0A8F9E1C9E9,IE00BYX5NK04
T39A064BF147C,LU0252964944
TE97B8ED598D4,IE00BYX5NK04
T067C6E616A5B,IE00BYX5NK04
TA15EFB2D22A9,IE00BYX5NK04
T4083A6DAA993,IE00BFPM9N11
TB76065792C1A,LU2349459045
T5049D2C07B29,LU0252964944
T370E2699D06D,IE00BFPM9N11
T9DDD4BB495E4,LU2349459045
TB140C493B648,LU0252964944
T3D68FB3F799A,LU0252964944
TE66EC36216DD,IE00BFPM9N11
T9DDBDA9619E3,LU2349459045
TCD7E2484FA64,IE00BFPM9N11
T00C9EB4C747A,IE00BYX5NK04
T98CE982C9813,LU0252964944
T96BE28BA3700,LU0252964944
T28294F69AF56,LU2349459045
T5C75DBC88637,IE00BYX5NK04
T38710F11E3CE,IE00BYX5NK04
T5207940A59F6,LU0252964944
TEEFB15CA468F,LU0252964944
TBF223CB768C4,IE00BFPM9N11
T0ACCA32678FF,LU0252964944
T7A18A6BB98BC,LU2349459045
T51052D06542C,IE00BD0NCN62
T847AD9C0B922,ES0172242002
T1C1C3F432D53,IE00BD0NCN62
T5EEBD341EC3E,IE00BD0NCN62
T55B200D46507,ES0172242002
T77EDDC6653DB,IE00BD0NCN62
T03DEAF658F3E,IE00BD0NCN62
TCB5D6C4EA199,IE00BD0NCN62
TC00BBE983D0E,IE00BD0NCN62
TA47202EBCFBE,IE00BD0NCN62
TE874373E55BB,ES0172242002
TF500799CA49A,IE00BD0NCN62
TDB2A26C8A1F4,IE00BD0NCN62
TC14DEC8618B4,IE00BD0NCN62
T3E86D827247A,IE00BD0NCN62
TE254DD192803,IE00BD0NCN62
T6ADA54AC1B6E,IE00BD0NCN62
T947E954DAEC4,ES0172242002
T3C2360F88FDC,IE00BD0NCN62
TD3F4D6D93D29,ES0172242002
TBCF9512AC9ED,LU0996175948
TD2A538A4289D,LU0996175948
TCA7F23BAE982,LU2349459045
T72AE0FEA6ECE,LU0996175948
T44F27F7555CD,LU0996175948
T6E0382D4E51A,IE00BFPM9N11
TF36A2FBA7E80,LU0996175948
TF2701B853474,LU2349459045
TAFC1F6ED876C,LU0996175948
T8802B538CC36,LU0996175948
T46CA00CF696F,IE00BFPM9N11
T233CEEFB525B,LU0996175948
TE4F4311BA65D,LU2349459045
T27A03D2C23CC,LU0996175948
T26773EB5BEB6,LU0996175948
TFFA223075454,IE00BYX5NK04
T80EF4F53D5C8,LU0252964944
TDC0DBA1AFB30,ES0110119031
T89137ED21628,IE00BYX5NK04
TD731B5A8F84E,IE00BYX5NK04
T89387C5B2BCF,LU2349459045
T51174053E241,ES0110119031
TA2F838D22152,ES0110119031
T381D01BA6BA7,IE00BYX5NK04
T819856114673,ES0110119031
T6A3C37284F78,IE00BYX5NK04
T0A383485C83C,LU0252964944
TEB5C3D9288C8,IE00BYX5NK04
T39F874A25847,LU0252964944
T3C4D7B7646AF,IE00BYX5NK04
T45BA816E0C84,IE00BYX5NK04
T188F9972FBD9,LU0252964944
T88D41CFA3C91,ES0110119031
T5CDB6DB55839,IE00BYX5NK04
TB9B11669B28F,IE00BYX5NK04
TDBD3AA3F4870,ES0110119031
T132BF811E3CB,LU2349459045
T3E3E59E9EF5B,LU2349459045
TB3DCB9B7DDD5,LU2349459045
T9A59591D39DC,IE00BFPM9N11
T5913840A1945,LU2349459045
T83B963CED799,ES0110119031
T712D2668231D,ES0110119031
T12B5C2BF419B,ES0110119031
T02249BE60866,ES0110119031
T5EB08D8B2CC7,LU2349459045
TCF6C61111288,LU0252964944
TB35549EC1331,ES0110119031
TA131CF84F6FA,LU0252964944
T9FE30893FB9A,ES0110119031
T2DD4572A889B,LU0996175948
TC7905EBAE75F,LU0252964944
TB69337A10E5B,IE00BYX5NK04
TB29A971CBD7A,LU0252964944
T8A50096E5D05,ES0110119031
TEEB108FA4A50,ES0110119031
T2402F4322CEB,LU0996175948
T9FC9751F9A4D,LU0252964944
T7F17EFF05732,LU0252964944
T8A219C2C0FB3,LU0252964944
TADF81774F8AD,LU0252964944
T9A37E85A9CE4,LU0252964944
TBB99C0016E9C,LU0996175948
T3D7BEB0F72A2,LU0252964944
TE1BC4AE5358E,LU0252964944
TA8A77A22FCB1,LU0252964944
T74B98609C380,LU0252964944
T1830DF2C1AA0,LU0252964944
TCB33AF309874,LU0252964944
T4521AAB5D16D,IE00BYX5NK04
T3B06EBE1FF58,LU0252964944
TA15582B58731,LU0252964944
T4D6F1A40E1B7,LU0252964944
T100ACDC0A5C2,IE00BFPM9N11
TCC60C7BA5BAD,IE00BFPM9N11
T1EC9E0A08679,IE00BFPM9N11
T25EC59665A38,IE00BD0NCN62
TC00AD7DCA78B,IE00BFPM9N11
T0E47E901E4FB,LU0303706948
T7B56DFAAAFBB,IE00BFPM9N11
TB0EE57AA5B9D,IE00BFPM9N11
TA7D349094852,IE00BD0NCN62
T94D308FB0C5B,LU0303706948
T535BBBC06C38,IE00BFPM9N11
TE0B896255361,IE00BD0NCN62
T75EF0F45887A,IE00BFPM9N11
TE6FB0FE3F832,IE00BFPM9N11
T175F6EBF0DAD,LU0303706948
T7308F3BC8E43,LU0303706948
TA029494A038C,LU0303706948
TA1B6215B4C95,IE00BFPM9N11
T44EB69562B64,LU0303706948
T73D1BE490253,LU0303706948
T686606527D79,IE00BD0NCN62
T8BEDBCC57082,IE00BFPM9N11
T9A878FD173BB,IE00BFPM9N11
TDA7802C76A65,LU0303706948
T9E51AF9E83D3,IE00BFPM9N11
TEE0A7652322A,IE00BFPM9N11
TF28991969746,IE00BFPM9N11
TBE304547100A,ES0172242002
T6DD81B46E8FF,ES0172242002
T3E7A064E5D8F,ES0172242002
T19C7B832DC06,ES0172242002
T699591468C28,LU0303706948
TC6B44C56552C,LU2349459045
T40CA0970CEA3,LU2349459045
T2AAEC8E3C1C9,ES0172242002
T174DA9C05FA4,LU0303706948
TEEFF62B10E98,IE00BD0NCN62
TB5C882322ADD,IE00BD0NCN62
T731952FA2CC1,LU2349459045
T37D3301BC6A2,IE00BFPM9N11
T72087F685C55,IE00BFPM9N11
TF7601AB79419,IE00BFPM9N11
T84F5B627C34E,IE00BFPM9N11
T592CBB0902A5,IE00BFPM9N11
TAB86CB2AA3F2,LU2349459045
TC0BC57A5BD5E,LU2349459045
TAD6637385205,IE00BD0NCN62
TA211C77105FF,IE00BD0NCN62
T0E7349FAEE4E,IE00BD0NCN62
TBB177F27339B,IE00BD0NCN62
T2944FD35F202,IE00BFPM9N11
T1768AA8045E3,IE00BFPM9N11
T9AD7A30018F7,LU0996175948
TC0C073DB380F,IE00BYX5NK04
TF8D8B1E55F92,IE00BYX5NK04
T8691914B128C,LU0996175948
TF9C42D2C2AB8,LU0996175948
T91828D122568,LU0996175948
TFF840F5B923B,LU0996175948
TCCB42B1EB753,LU0996175948
T4D92C83591FD,LU0996175948
TC12519FDE6AD,IE00BYX5NK04
T283F8716758C,IE00BYX5NK04
T33B2B4BB932F,IE00BYX5NK04
T25EC0E8540B3,IE00BYX5NK04
TE6C06C736042,LU0996175948
TF4EE2E9015DD,IE00BYX5NK04
T317110D73B3F,IE00BYX5NK04
TD39E65A0C4BB,LU0996175948
T20F098D3226A,LU0996175948
TD9582210CBBA,LU0996175948
TE606B0981C5F,LU0996175948
T3323D6ECB9C8,IE00BYX5NK04
T7C3B8C9E1F7A,LU0996175948
T2B49D3D4DA4A,ES0172242002
TEC57A403D866,IE00BYX5M476
T46ECECD4376B,LU0996175948
TC84194DD4D48,ES0172242002
T0D8E2FE53E6B,ES0110119031
T5B2A32C1C68E,LU0996175948
TB02589313D97,ES0110119031
T87A523A7AE0E,LU0996175948
TE02454F31F3C,LU0996175948
TF3EBB8EB30D8,LU0996175948
T766FE0937344,LU0996175948
T8B62DE83E75D,LU0996175948
T0A2F100D3C54,LU0996175948
T0F8CBCAA6BAA,LU0996175948
T4BBB8CFBF031,ES0172242002
TFE118E5B7046,ES0110119031
T18007C05A810,LU0996175948
T896F438730B9,IE00BYX5M476
TBDC40646C5B5,LU0996175948
TE0D6D787D4B3,LU0996175948
T92CD31051715,LU0996175948
T84C31C0785B4,ES0110119031
T00E5ED93E078,ES0110119031
T78E811944373,LU0996175948
TE47F9B42F6EC,IE00BFPM9N11
T6CE263FB5CC8,IE00BFPM9N11
T4C20E06BF95F,IE00BD0NCN62
TBB27679CB48C,IE00BFPM9N11
T0467616D7576,IE00BFPM9N11
T90FDF9525419,IE00BFPM9N11
TC2B5F6BD634B,IE00BFPM9N11
TECE508BE9B09,IE00BFPM9N11
T75223D4A229E,IE00BFPM9N11
T0CCB1EA05D1D,IE00BFPM9N11
TEBFFEC9F684A,IE00BFPM9N11
T352B4DC8C494,IE00BD0NCN62
T075194DE31C4,IE00BFPM9N11
TC0C81C1D2C09,IE00BFPM9N11
T298D1F8A34F3,IE00BFPM9N11
TBE0725213D96,IE00BFPM9N11
T6FD0ACDEF07E,IE00BFPM9N11
TA34225286BF1,LU2349459045
T3E9EBDC89274,LU2349459045
T87A656853B66,LU2349459045
TC293881FD3B8,LU2349459045
T1981F36ECDCC,LU0252964944
TC9F28DC0496D,LU2349459045
T1107894A5C6D,LU0252964944
T1B9536D07472,LU2349459045
TB4F8DFE126CF,LU0996175948
T0DFEC45447CB,LU2349459045
TC37B488DB6F1,LU2349459045
TD650311583A0,LU0252964944
TAC610661725D,LU2349459045
T855541B42692,LU2349459045
T1968FC0BAFF4,ES0172242002
T3CCEF1CB5869,LU0996175948
T471ED86FE62B,LU2349459045
T53EFEB7D07F2,LU2349459045
TA3C755CEFFDB,LU2349459045
T540762E711D1,ES0172242002
TA8ECBBD58D5F,LU2349459045
T00C074F03C9B,LU2349459045
T022B7A528955,LU0252964944
T9F43FED19EAF,LU2349459045
T060E14E487B8,LU2349459045
TFCE780290B80,LU0252964944
T20606D3AC8FD,LU2349459045
T250B3C75CA80,LU2349459045
T1075EF2EF947,ES0172242002
TC9F0B21F85D5,LU0996175948
T301E2C978084,LU0252964944
T053DA7E9F1C6,LU2349459045
T249D3AF1E4E8,LU2349459045
TB1421C457303,LU2349459045
T848EA83AFFD6,LU2349459045
T1F5A2B4DCDCE,LU0252964944
T70DB569D88B2,LU2349459045
TE2DB8F209D3C,LU2349459045
TC6647CBE59CF,LU2349459045
T7FF5DC1FDC25,ES0110119031
T8697535E8837,LU0252964944
T774EE94C9A9B,ES0110119031
TE9536B4D9CCA,LU0252964944
TDB771B162824,ES0110119031
T3988D6718ECD,ES0110119031
T27FDC40F280A,LU0252964944
TEBDB0CBB5BAF,ES0110119031
TD8AAD0C8BA3B,LU0252964944
TAA9C3404AFFF,ES0110119031
T9F454B061252,ES0110119031
T4D235A385384,ES0110119031
TB2BA0E0113FB,ES0110119031
T810670E2D17A,ES0110119031
T8EC54071BD18,ES0110119031
TB4224386116C,ES0110119031
TACD33B6C55F9,ES0110119031
TFC3C48A6D39D,ES0110119031
T424C54ACBE1F,ES0110119031
TB82FB2F269D5,ES0110119031
T7E526FDBE774,ES0110119031
TAA988251EF69,ES0110119031
T011D04B8E2CB,LU0303706948
TB260B2F8224B,LU0303706948
T0A8161E1436D,ES0110119031
T1E440C157AA8,LU0303706948
T4F2C20FF02F1,LU0303706948
TD5EFEFB63F90,LU0303706948
T71DC54A5C39A,LU0303706948
T660C11DA18AD,LU0303706948
TDBDAB12A8BD9,LU0303706948
TC5EF94479389,ES0110119031
T3A92C39CB552,ES0110119031
TBFA8C43C61FD,IE00BFPM9N11
T15D044AE2F66,IE00BFPM9N11
T31C06DD4A1BA,ES0110119031
T0C7861E1F176,IE00BFPM9N11
T81AD5264DE23,LU0303706948
T13DAA858C355,IE00BFPM9N11
TFD0B0888A60B,ES0110119031
TF271FB08ED97,LU0303706948
T3B162635938C,LU0303706948
T1199FA2939A3,IE00BFPM9N11
T37BC7426F0FA,IE00BFPM9N11
TD340D9F9144C,LU0303706948
T9A36558E6201,LU2349459045
T7010C3D795EA,ES0110119031
T100C5CCA6EC9,ES0110119031
T18F524CA17C1,ES0110119031
T13E4BCC7B271,LU0252964944
TD387D53362AF,LU0303706948
TE02BB1DAF403,ES0110119031
TA8B3233C9341,LU0303706948
TBE80D0C3CADF,LU2349459045
T9F3343D63B0B,ES0110119031
TE083256788BD,LU0252964944
T687C0760ACA2,IE00BFPM9N11
T1A96FF476329,IE00BYX5NK04
T5F9C0A4B5E32,IE00BYX5NK04
TA531597183F3,ES0110119031
TE5355B716144,IE00BYX5NK04
T76C7551CCAF5,ES0172242002
T110563ABB17B,IE00BYX5NK04
TE0D5DE22B3B8,IE00BYX5NK04
T8AD06B624E05,IE00BYX5NK04
T5B761A1F8360,ES0172242002
T9261E385A34D,ES0110119031
T9C59C39A92B5,IE00BYX5NK04
T9018D4859F98,IE00BYX5NK04
TC5B49A8C126A,IE00BYX5NK04
T1DF69CF8959A,IE00BYX5NK04
TDFA71173B604,IE00BYX5NK04
T2843F5258B1B,IE00BYX5NK04
TF2EF50ACAE52,IE00BYX5NK04
T197E2569DC88,LU0252964944
T5513BC0B296C,LU0252964944
T33A1E129B359,IE00BYX5NK04
T7787786DAD7B,IE00BYX5NK04
TA8DD3B4891D7,IE00BYX5NK04
T74789E3613B4,IE00BYX5NK04
TFB8434469453,LU0252964944
TF68E507E0B25,LU0252964944
TA2AA99C1383E,IE00BYX5NK04
T3A5F45C0E13D,IE00BYX5NK04
T41F9B313D682,IE00BYX5NK04
T31743C09B6A5,IE00BYX5NK04
T5A5E5B663DF5,IE00BYX5NK04
TF279022BBC57,IE00BYX5NK04
TCCF98795D78D,IE00BYX5NK04
TC5A04FC9258A,LU0252964944
T14379A822BD5,LU0996175948
T6A4ABBCC37CA,LU0996175948
TD711BDFD6D01,IE00BFPM9N11
TFB4D02845424,IE00BFPM9N11
T924833FCDE80,IE00BFPM9N11
T953A70BEA0FD,LU0996175948
T85ED0ADF7B90,IE00BFPM9N11
T2B86C06932C8,IE00BFPM9N11
T5FD7CDA7EFAB,IE00BFPM9N11
T495299E4DE10,IE00BFPM9N11
T6A552D3F5F26,IE00BFPM9N11
TA60933F0D435,IE00BFPM9N11
T9EAEE8501521,LU0996175948
T055D5E4BFC12,IE00BFPM9N11
TBDB00215EC9C,LU0996175948
T6DD87BF54A8D,IE00BFPM9N11
T4FC88FE87D48,LU0996175948
TD07CD5AE5EB4,LU0996175948
T62C6E91738F4,LU0996175948
T02F3E5382D9C,IE00BFPM9N11
T98C1C68464F8,LU0996175948
TD1E81B82C009,IE00BFPM9N11
T6FA28589C170,IE00BFPM9N11
T91AA381BE477,LU0996175948
T862D87BC1BBC,LU0996175948
T36B76B16F110,IE00BFPM9N11
T07237CB6FF5C,IE00BFPM9N11
T9AE48DD0EA75,LU0996175948
T526941306AB5,IE00BFPM9N11
T5D495ABC9885,ES0172242002
T301D5B7CD19F,IE00BD0NCN62
TCCA5CDCD0FC7,IE00BD0NCN62
T2918D185D3FB,IE00BYX5M476
T2EF06D1BC213,ES0110119031
T6E7903FB1CE1,IE00BD0NCN62
T88934E3EEC29,ES0110119031
T29D9263F8EE9,IE00BD0NCN62
TF23E66DD7538,IE00BYX5M476
T03BDB2A1D82D,IE00BYX5M476
T5B58614D1A9C,ES0110119031
TA5E3EFA86F1F,LU0996175948
T716E53D5571D,IE00BYX5M476
TC0C169B166DA,ES0110119031
T989B4705D7ED,ES0110119031
T49124E9F062B,ES0110119031
T36256C8BC11F,IE00BD0NCN62
TDC59E6DD64D2,LU0996175948
TD83566C5275D,IE00BYX5M476
TC0BF3BA8845A,ES0172242002
T000DBFDBD3DD,ES0172242002
T0AEDDBB7D94A,IE00BYX5M476
T56A7CBED6095,ES0172242002
TF4A7CE9117CC,ES0172242002
TB11B6AA5396B,IE00BYX5M476
T4C572E3404E4,ES0172242002
T53FD3D644A1C,ES0172242002
T7D790C513A59,ES0172242002
TCE83791802E6,ES0172242002
T065762BA87B7,ES0172242002
T75A4B5D65048,ES0172242002
TED865C03BADD,LU0252964944
T4DE51377065D,ES0172242002
T56E27F6CCE59,IE00BYX5M476
TF0ADA562D6E4,ES0172242002
T410AF64D1CFA,LU0252964944
T3116BB42FF03,IE00BYX5M476
TBA17BDD5D702,ES0110119031
TAB66BADD4B94,ES0110119031
TDA64830E1144,IE00BD0NCN62
TCB8B14BFC75F,LU0252964944
T8FE2F0017EFC,IE00BD0NCN62
TEAEFEDCA53BA,ES0110119031
T29E6C47282F5,IE00BD0NCN62
TD4E2AC4C400A,ES0110119031
T94589590F9D4,IE00BD0NCN62
T0D5DCC2DB909,LU0252964944
TB70AC7C630EE,LU0252964944
T39262637B948,LU0252964944
T76FF6C8788EC,IE00BD0NCN62
T38C560892954,LU0252964944
TF3D90ABB3291,ES0110119031
TFC45061976AA,IE00BD0NCN62
T14F0D598B30C,IE00BD0NCN62
T76F2CFB19B35,ES0172242002
T62D4CA22B96D,ES0172242002
T9FE9A71A882E,LU0996175948
TDF50540B2E25,LU0996175948
T9F6664A4D364,ES0110119031
T2349FE23D27F,LU0996175948
TB577BAE9F706,ES0172242002
T562143119695,IE00BFPM9N11
T5EA109C474B8,IE00BFPM9N11
T6C886934722D,ES0172242002
T3322EE6A312B,LU0303706948
T1CB34D8F570D,ES0172242002
T011170A3220B,ES0172242002
T92D7F98B9AC6,IE00BFPM9N11
TAE1A6280EE6E,ES0172242002
T02E41B31DE32,ES0110119031
TE4AD0698CF89,IE00BFPM9N11
TC035C9D9CC52,ES0110119031
T3F9EDE59B28F,ES0110119031
TF9BDFB386172,ES0172242002
T5E9F4D5A3738,IE00BFPM9N11
T170E22FA3A4F,ES0172242002
T618B52BEABB6,ES0172242002
T86D01E36923D,IE00BFPM9N11
T679F83BDCDF1,IE00BFPM9N11
T61B023BA07FF,IE00BFPM9N11
TF44E3C65CAC1,IE00BFPM9N11
T42BF3DE6C4E1,IE00BFPM9N11
T4B91AE73436A,IE00BFPM9N11
TEB26C6D1ED86,ES0172242002
TFB056E97F039,ES0172242002
TC0E298861AEB,ES0172242002
T062BCC7E8446,ES0172242002
T9178D769FCDB,ES0172242002
TCE751CA5721B,ES0172242002
T90F72EE0CDE9,IE00BFPM9N11
T1728B9ADDB4C,IE00BFPM9N11
TF34A9DC6F907,IE00BFPM9N11
T66E6D9EB3BEC,ES0172242002
TBD356573855E,ES0172242002
T5A1F76202B2D,IE00BFPM9N11
T4B8F4EA0D7E2,ES0172242002
T1D3DEB8917B0,ES0172242002
TE4703F0A95FA,ES0172242002
