tx_id,date,amount_eur,nav,units,currency
T5969885239DB,2024-02-05,364.85,119.8546,3.04408259,EUR
T3B6ACBC731F5,2024-02-20,1218.16,95.749768,12.7222987,EUR
T63E8ACE1BB82,2024-02-22,916.26,123.856682,7.39776095,EUR
TEB7956801A8D,2024-03-25,184.71,102.405046,1.8036754,EUR
TC53B61E54A54,2024-04-02,445.46,117.577843,3.78864525,EUR
TBFEE27C38CB6,2024-06-03,109.67,113.805501,0.96364705,EUR
TD3727ECB07CD,2024-09-17,1095.84,124.870815,8.77577568,EUR
T6C86211A425E,2025-01-22,414.1,136.968313,3.02332473,EUR
T652C6C41F960,2025-01-24,962.48,127.047257,7.57575993,EUR
T8A868D89F025,2025-01-25,322.44,127.047257,2.53794806,EUR
T8C83C3F72890,2025-09-25,86.98,142.603432,0.60997638,EUR
T3EBB4B3187C2,2025-10-23,2529.96,135.709921,18.64241078,EUR
TAFE334FA58F7,2025-12-06,386.16,118.750776,3.25184518,EUR
TF25CB47C2A70,2023-05-01,257.27,110.171216,2.33518772,EUR
TB155988ADE94,2023-05-06,1252.56,96.742143,12.9474334,EUR
T6D84A789C096,2023-06-02,128.74,120.167853,1.07130996,EUR
T11413BAA5E4D,2023-07-20,444.07,84.490901,5.25583277,EUR
T0A219505EAE7,2023-11-28,304.51,93.80801,3.24614132,EUR
T314D4C6409A3,2024-02-28,79.56,109.080861,0.72936404,EUR
TC5E73D6426D3,2024-04-01,573.4,69.976738,8.19419734,EUR
T67298E7CA9F5,2024-06-05,82.68,108.407299,0.76268129,EUR
T32987166F39D,2024-08-22,281.23,163.218633,1.72304384,EUR
T2D472A36F777,2024-09-07,801.22,166.983296,4.79822463,EUR
T6096F22584A8,2024-12-26,235.19,94.626146,2.48549628,EUR
TB27E653A9F20,2025-01-04,177.71,71.203693,2.49574643,EUR
T2670ABD46E2A,2025-01-20,637.91,142.725826,4.46949317,EUR
T1A3ABBA49C18,2025-03-27,290.27,74.509396,3.89568443,EUR
T396CA5A2061A,2025-04-01,258.3,96.237387,2.68403287,EUR
TD3F68CAF9E14,2025-05-30,910.67,98.917976,9.20628621,EUR
T7EB73E19FC04,2025-06-29,145.83,143.105968,1.01906823,EUR
T2168BBABB7CA,2025-08-26,247.95,143.837372,1.72382285,EUR
T9CAF7C3D35E7,2025-09-19,670.33,144.028739,4.6541326,EUR
T4DC0B22E4827,2025-09-28,138.93,101.819789,1.36447285,EUR
T0B6F92BD88C3,2025-11-24,1325.37,102.122848,12.9781483,EUR
T45BAE2C5B3F4,2023-02-28,861.16,103.115117,8.35143535,EUR
TD8D6B41D4070,2023-03-12,456.19,93.942241,4.85603662,EUR
T97AC7DD9096A,2023-04-25,327.01,92.634762,3.53007943,EUR
TAA5243D05986,2023-06-30,1286.46,109.673302,11.72994433,EUR
TBCAB088B5798,2023-08-06,354.07,108.412513,3.2659237,EUR
T0C0BC146E47E,2024-04-07,708.53,66.554191,10.64598262,EUR
T8040ACAC5693,2024-05-18,1520.27,118.043666,12.87889153,EUR
T6ABEC8FACED2,2024-06-17,654.84,114.6406,5.71207409,EUR
TA292799F0FDC,2024-07-30,165.69,113.445941,1.46051381,EUR
T8D95BE1A62A4,2024-08-16,138.2,112.897735,1.2240728,EUR
T7B920BB7B7D8,2024-11-03,279.98,52.749658,5.30767451,EUR
T3F1D606966DE,2024-11-25,595.89,116.997566,5.09319004,EUR
T218C825034A8,2025-03-05,488.59,54.50136,8.96472022,EUR
T6B35758DCFFF,2025-06-03,1832.15,54.266261,33.76220601,EUR
T6F9DF86BC6D8,2025-08-02,485.04,111.922637,4.33368177,EUR
T2AC0F198431F,2025-10-04,273.79,52.942662,5.17139643,EUR
T531E8195585F,2025-12-27,149.59,119.571431,1.25108682,EUR
T13CC96AA3014,2023-02-03,1523.48,101.240409,15.04816926,EUR
TB9CAB7EC3A44,2023-06-05,288.82,100.964895,2.86058539,EUR
T4F25E388688A,2023-08-23,483.34,92.85346,5.20543904,EUR
T059FE15B5376,2023-08-26,298.31,95.687184,3.11754287,EUR
TF0253C96B9A6,2023-09-27,103.59,118.475677,0.87439272,EUR
TA2164D889BF8,2023-10-24,300.18,94.484147,3.17709207,EUR
T62D162FC21DB,2024-02-26,615.84,105.993639,5.81019509,EUR
TBFB4580A748F,2024-04-02,549.73,70.917059,7.75171801,EUR
T24CC7E6AD7E2,2024-06-09,280.9,121.158316,2.31841617,EUR
T32485A270803,2024-06-30,117.37,127.179492,0.92290096,EUR
TEA014C5AA09B,2024-10-17,567.52,153.823401,3.68942973,EUR
T2683064AC9D5,2025-02-18,479.41,144.009984,3.32897837,EUR
T6D807085234E,2025-02-24,658.85,78.77094,8.3640867,EUR
T2F2F8819D81E,2025-09-01,284.96,128.421811,2.21893813,EUR
T029964F64120,2025-09-27,98.95,144.468562,0.68494971,EUR
T01CBFFFEBEEE,2025-10-25,522.31,115.852548,4.50836721,EUR
TCF2AB5997AD1,2025-10-30,347.61,113.850256,3.05320556,EUR
TC5B348F112BF,2025-11-17,993.96,113.28055,8.77431322,EUR
T8F1D74456387,2025-12-31,357.62,111.243358,3.21479218,EUR
TCE362CFD2DBF,2023-01-25,2119.75,98.635958,21.49062208,EUR
T3DA5031F1BAB,2023-02-02,1359.81,99.899659,13.61176788,EUR
TE905EA9610DD,2023-02-28,1426.3,104.002201,13.71417335,EUR
T6DDF514003EA,2023-05-20,3920.7,92.688208,42.29985369,EUR
TA336E1E72790,2023-05-24,414.08,92.371294,4.48275247,EUR
TBE3DEB4F04AC,2023-05-29,777.6,96.394084,8.06685536,EUR
T844693857923,2023-06-03,195.72,94.110139,2.07968807,EUR
T5223920A5862,2023-07-25,1407.28,97.671145,14.40834657,EUR
T85C20234804B,2023-08-30,1773.9,91.131968,19.46513878,EUR
T568900BB865F,2023-11-05,405.82,94.505504,4.29416295,EUR
T82206BB86202,2023-11-23,2836.88,97.304067,29.15475424,EUR
T66385E5463E0,2023-12-23,506.38,99.158442,5.10679382,EUR
T976402AB1C8D,2024-02-27,684.32,121.917034,5.6129673,EUR
TB6B8BB1F5408,2024-03-23,990.34,109.872492,9.01353163,EUR
T87CC9D50C847,2024-05-23,3221.98,116.679021,27.614061,EUR
T1F42384B3B9A,2024-06-24,452.97,127.122005,3.5633076,EUR
T5A5614829965,2024-07-30,1136.14,152.734108,7.43868371,EUR
T501A134874CF,2024-08-20,1672.82,99.096143,16.88075886,EUR
TD331E91FD0ED,2024-08-28,1418.24,163.430384,8.67793658,EUR
TE88A74C0C4D7,2024-11-07,1460.77,105.862965,13.79864109,EUR
T04B415CE1B4D,2024-11-19,1655.06,131.649896,12.5717074,EUR
T61E994DD1488,2024-12-25,577.45,150.748054,3.83054335,EUR
T1ADD16699972,2025-01-07,3472.46,145.610168,23.84764872,EUR
T7EC1B5D50B46,2025-03-18,823.43,146.736098,5.6116204,EUR
TD312086F0AB3,2025-05-04,740.49,92.563468,7.99984087,EUR
T494B3B57F3D9,2025-06-24,2645.18,91.288414,28.97609801,EUR
TFD26395FCEBA,2025-06-26,543.45,89.712628,6.05769719,EUR
TE3C4CB40E05B,2025-07-26,1162.84,84.107638,13.82557208,EUR
TCE9973F88463,2025-08-28,504.78,89.049216,5.66857551,EUR
TC27B31CF59DD,2025-09-24,6753.28,83.062367,81.30371298,EUR
T4D55454B0FB5,2025-10-25,5706.26,146.593969,38.9255843,EUR
T163D2EA55226,2025-11-18,824.03,77.25891,10.66577193,EUR
T3337B4849046,2025-11-26,1364.14,156.671218,8.70703263,EUR
TEA659BF74C94,2023-04-01,201.45,105.063172,1.91737945,EUR
T0217036BC116,2023-12-03,169.75,121.056893,1.40224745,EUR
T81DC20A20C3E,2023-12-25,1314.95,120.015223,10.95653571,EUR
T8CE3B305C393,2024-02-23,190.35,91.613235,2.07771414,EUR
TAAFAFD65AE88,2024-03-28,566.18,101.788035,5.56237205,EUR
T92DCFC4EE3AD,2024-06-27,521.24,106.935996,4.87434028,EUR
TADF978C15DDD,2024-12-22,844.86,135.965954,6.21374832,EUR
T86EA2D3C786F,2025-01-08,100.92,122.651164,0.82278398,EUR
T2BA1F6A6373E,2025-03-22,682.89,99.242166,6.88107863,EUR
T525F1E28AB57,2025-03-27,335.09,124.98787,2.68100697,EUR
T767DC3A8ABBD,2025-05-30,223.19,131.871704,1.6924409,EUR
T916BF75B0ECE,2025-06-26,289.98,144.707179,2.00392503,EUR
T1C8AF826D0CF,2025-09-28,761.67,81.760989,9.31579196,EUR
T752018012259,2025-11-14,605.69,152.710653,3.96624011,EUR
TBF6E723F5562,2025-11-28,317.98,81.852705,3.88479108,EUR
T2414FA1AA5D5,2023-01-03,1055.56,100.216768,10.53272495,EUR
T7617BDB9BDD3,2023-01-31,250.99,100.573218,2.49556781,EUR
T5E47A8FA2629,2023-03-01,164.71,98.13469,1.67835968,EUR
TD88A8988F4E3,2023-05-01,941.25,88.197911,10.67202384,EUR
TA5D24AF875B3,2023-11-25,110.13,115.386359,0.9544228,EUR
TB9B8EB2887DE,2023-12-24,105.99,120.015223,0.88312678,EUR
T63D4BF6CAB2D,2024-02-16,308.5,122.218598,2.52414044,EUR
TD792B6A12242,2024-03-01,377.95,97.892682,3.86086459,EUR
T88DB978B068A,2024-03-02,158.06,121.513382,1.3007547,EUR
TDB40233B82E1,2024-05-01,413.37,114.829682,3.5998112,EUR
TD3F439F9FDE5,2024-05-03,427.43,104.954274,4.07251584,EUR
T0A58F5A5ADD4,2024-05-26,244.12,106.247302,2.29761774,EUR
T5F27CC856C7A,2024-07-06,1608.46,96.965338,16.58796966,EUR
T929F90289B52,2024-07-23,483.11,115.016864,4.20038127,EUR
T1FD64979AD4C,2024-10-05,815.91,96.006678,8.49843627,EUR
T86A8307F13FB,2025-05-22,117.42,96.590095,1.21567225,EUR
T4D1FB25DB009,2025-07-20,116.66,104.489437,1.116519,EUR
TCA225698C895,2025-08-28,494.22,144.669037,3.41620909,EUR
T0909C215FD83,2025-12-27,1406.8,90.100721,15.61369248,EUR
T6F05EDC9273B,2023-01-01,350.17,100.363557,3.48906035,EUR
TCC2C82B49308,2023-03-20,339.84,103.993325,3.26792093,EUR
T225BA89CBEFB,2023-09-14,1474.47,94.299314,15.63607952,EUR
T72B3662BA0CC,2023-10-19,1253.88,94.011635,13.33744623,EUR
T27033878C6B9,2023-11-01,2445.79,95.613894,25.57988368,EUR
TB0FD29CCDFCB,2023-11-21,244.15,95.606561,2.5536462,EUR
T31CD76C7DDA4,2024-01-02,1580.15,90.448042,17.47020976,EUR
TF09D07CDCD4A,2024-01-23,1985.86,95.440605,20.80733463,EUR
TEFE895A3D07C,2024-02-03,1903.28,94.86994,20.0619607,EUR
TA7ED3511B38A,2024-04-24,650.04,99.794682,6.51380888,EUR
T8134569E143B,2024-05-05,1362.79,100.193793,13.60150782,EUR
T0651432737DB,2024-06-19,483.9,69.412967,6.97125591,EUR
T1806313B65D4,2024-06-27,711.97,127.283241,5.5935998,EUR
T9710A665A735,2024-06-29,390.74,68.950598,5.66697471,EUR
TDDAA35F29789,2024-08-23,490.52,74.135914,6.61647064,EUR
T584A384F7D08,2024-08-26,742.2,98.818079,7.51081757,EUR
T2AA8E461940D,2024-09-25,607.68,100.796119,6.0287851,EUR
T1FBD2A11F8E4,2024-10-27,490.47,100.05399,4.90204109,EUR
T6154F8154628,2024-11-01,318.21,103.032708,3.08845397,EUR
TFACFC2A31173,2024-11-20,4321.13,76.084857,56.79351419,EUR
T24827E1EB9DC,2024-11-29,603.02,101.256477,5.95533668,EUR
TE0C475940771,2025-05-04,1171.88,92.563468,12.66031973,EUR
TB40EE70A08C4,2025-08-21,220.35,90.658482,2.43055032,EUR
TBDFC90CD1027,2025-08-23,2666.48,98.437557,27.08802259,EUR
T2A3597AB32F2,2025-09-20,1028.77,83.346416,12.34335273,EUR
TA387D438247E,2025-10-02,630.99,80.671852,7.8217273,EUR
T70BADADCC1FB,2025-10-23,635.42,77.671808,8.18079675,EUR
TA808C4A46577,2025-10-25,1804.29,77.930704,23.1524968,EUR
T7B8D41F97C77,2025-11-01,84.77,76.14218,1.11328604,EUR
TC89BA7A305C5,2025-12-26,465.47,86.652215,5.37166283,EUR
T69C6257E9119,2023-05-04,861.98,91.617554,9.40840874,EUR
T9B9B67789432,2024-03-06,234.58,109.311039,2.14598676,EUR
TEEF8BE81585A,2024-03-27,156.29,105.208654,1.48551184,EUR
TFE8EB7C2BB05,2024-08-22,459.98,163.218633,2.81820838,EUR
TEBD2218C35A8,2024-08-25,297.44,96.622335,3.07834785,EUR
TA9B1D8223BEF,2024-10-30,633.24,160.153261,3.95397869,EUR
TD9A7507EFE60,2024-12-24,163.86,96.183318,1.70364021,EUR
T5FCF4E1357B4,2024-12-25,409.97,93.953017,4.36351849,EUR
T9568F3D3421A,2024-12-26,2230.78,149.068413,14.96483185,EUR
T9BF12FD43173,2024-12-30,292.5,95.200207,3.07250078,EUR
TA19BB0D954F4,2025-01-03,402.62,89.992897,4.47385396,EUR
TEA3A866F488C,2025-07-06,100.7,152.269021,0.66133426,EUR
TF27E05E8EEC3,2025-10-20,184.6,101.077828,1.82632891,EUR
T84FFAFE7FE78,2025-10-24,494.09,148.545147,3.3262141,EUR
TA6F5F31496E4,2025-10-29,273.28,149.441672,1.82869699,EUR
TD08C78136A17,2025-12-01,554.88,99.031362,5.60310712,EUR
T42E0A5ACF331,2023-04-05,759.41,103.98009,7.3034184,EUR
TCF2F8305CD54,2023-04-29,174.85,94.06215,1.85889522,EUR
T7E015B29337E,2023-05-18,1478.81,95.389715,15.50285007,EUR
T4882B63D17A8,2023-09-28,556.77,79.680944,6.98754689,EUR
T6A5900D5656A,2023-10-01,172.68,116.330665,1.48440158,EUR
TDF797E4AC876,2023-12-23,358.69,122.213307,2.93498665,EUR
T30AF71925711,2024-08-29,718.28,51.23458,14.01950523,EUR
T1381D5B14D20,2024-10-27,223.36,114.172217,1.95632173,EUR
T89794ABF9D74,2025-09-09,388.9,119.529148,3.25363331,EUR
T1F70AD451035,2025-09-18,443.76,121.235956,3.66032427,EUR
T4E29BEB1CF4A,2025-09-24,153.28,74.980965,2.0443057,EUR
TB85C752E5E94,2025-12-20,285.82,116.959344,2.44375828,EUR
TEF7F8ED27EEA,2023-02-21,2211.82,89.262997,24.77865436,EUR
TE76796A0810B,2023-03-18,1018.22,85.153905,11.95744793,EUR
T9298F09827DA,2023-05-22,574.07,92.507541,6.20566049,EUR
T3E5C8D359B17,2023-07-08,235.14,85.338401,2.75533366,EUR
TD15CE31CAE7C,2023-07-18,5126.98,96.886765,52.91720927,EUR
TC2212EB222BB,2023-08-06,1711.27,92.539104,18.49242661,EUR
T6666637FA79C,2023-12-20,1795.17,92.807928,19.3428378,EUR
T86014F37A16C,2024-07-07,3856.27,129.940177,29.67730932,EUR
TF001A705ED0A,2024-10-04,1076.71,91.29374,11.79389648,EUR
TAB741B0B8068,2024-10-19,2655.3,155.217834,17.10695825,EUR
T6EAB63EB80C0,2024-11-25,613.72,162.057241,3.78704088,EUR
T0F4103C72EE3,2025-01-07,1623.69,99.014157,16.39858001,EUR
T506D7D6FD632,2025-01-16,543.66,141.922918,3.83064548,EUR
T3CF53B090193,2025-02-21,601.43,52.771275,11.39689246,EUR
TC35641107567,2025-03-30,972.62,144.111201,6.74910562,EUR
TED98CCEF9425,2025-05-27,326.51,143.700916,2.27218397,EUR
TA07A87970A15,2025-08-23,1171.38,149.93513,7.81254997,EUR
TA91EDFF48478,2025-09-24,701.22,145.546419,4.81787581,EUR
T04B3E6686C1C,2025-10-06,183.52,144.251889,1.2722478,EUR
T93099FBE9037,2025-10-21,624.07,113.44678,5.50100842,EUR
T40FDD3BC9E5B,2025-11-26,682.9,156.671218,4.35882073,EUR
TAD4C7FFA195C,2025-12-23,1780.53,62.124455,28.66062469,EUR
T12750B8DBE5F,2025-12-29,1130.66,155.212292,7.28457662,EUR
T222529E40AD1,2025-12-31,2865.14,155.567235,18.41737739,EUR
TCC042DE73051,2023-02-22,1049.97,99.32017,10.57156463,EUR
T306068E1D806,2023-09-27,677.77,104.891048,6.46162841,EUR
TF7BCB0CCEB9E,2023-12-24,133.79,120.015223,1.11478035,EUR
TA7F01BB18E73,2024-02-03,347.81,126.006009,2.76028012,EUR
T1BEF9F88B3AD,2024-06-13,438.33,110.849529,3.95424004,EUR
T79614C39F0D3,2024-06-26,324.76,69.983007,4.64050627,EUR
T308B01A7C78E,2024-10-20,340.14,119.54964,2.84516767,EUR
TA7EABA4430DE,2024-12-27,1133.83,133.1844,8.51321423,EUR
T4AB278310CFB,2025-01-06,198.4,123.214617,1.61023753,EUR
T8ADBD7C944F5,2025-07-28,637.29,82.749988,7.7013725,EUR
TFEDA14246724,2023-03-01,283.64,103.238278,2.7474761,EUR
T07005B549187,2023-04-27,639.39,102.753294,6.22255155,EUR
TE0C137CDB9DD,2023-05-12,205.91,97.192034,2.1186206,EUR
T38673F650259,2023-07-03,394.92,94.493783,4.17932255,EUR
T6DCA2480D587,2023-10-20,1159.96,93.672416,12.38310419,EUR
T767933C1AF15,2024-02-24,1177.7,91.613235,12.85512351,EUR
T9ABE23BF663A,2024-04-28,700.53,64.409633,10.87621408,EUR
T1A78535FDA01,2024-05-25,2211.85,102.662185,21.54489809,EUR
TE5E9D0C59182,2024-05-28,2658.8,103.560718,25.67379921,EUR
TC480A87FD81B,2024-07-24,851.51,116.179899,7.32924896,EUR
T02A731785A3E,2024-08-25,1099.64,98.818079,11.12795567,EUR
T89CCF7C29AFE,2024-08-30,626.63,122.316915,5.12301878,EUR
TE7F45F23E222,2024-09-25,1486.09,123.73682,12.01010102,EUR
TC55C2752B2F8,2024-09-28,346.24,103.315243,3.35134399,EUR
TB85857EDB2B9,2024-10-03,3785.99,121.345864,31.19998967,EUR
TF62CC4B6BAD9,2024-11-24,2240.34,107.884276,20.76614126,EUR
T9427A28D006E,2024-12-21,344.9,48.719847,7.07924456,EUR
T85DA0F612AC3,2025-04-08,478.75,95.730282,5.00103706,EUR
T67C6EDF2DC71,2025-04-26,1260.66,92.918632,13.56739637,EUR
T6904A88951D2,2025-05-23,686.63,91.403399,7.5120712,EUR
TE9973ABCE0E6,2025-06-01,1391.41,90.032339,15.45458118,EUR
T04080C67F74E,2025-06-05,675.11,129.437024,5.21575173,EUR
TB00D0B6B966F,2025-08-23,3048.01,52.542606,58.0102543,EUR
T2E6D0081BBB2,2025-08-28,906.0,89.049216,10.17415974,EUR
T0AA00C136615,2025-09-24,6240.65,83.062367,75.13204294,EUR
T5A3E9472C884,2025-11-03,1457.58,77.025376,18.92341568,EUR
TB30B5F4D6D57,2025-11-04,305.78,78.083305,3.91609516,EUR
TCA677BAF09C8,2025-12-04,4777.11,162.884893,29.32816321,EUR
TD8BE4B67ABC8,2023-03-21,496.63,113.600458,4.37173388,EUR
T0242025C5A46,2023-04-07,352.95,103.433503,3.412383,EUR
T49BF21A8A81F,2023-05-26,580.32,118.793547,4.88512262,EUR
T99BA85294B40,2023-08-03,375.76,126.509791,2.97022309,EUR
TB707ECCFB275,2023-11-21,277.01,125.81795,2.20163493,EUR
TD87FD540EA03,2023-12-25,145.24,122.545475,1.18520843,EUR
T24C57B904670,2024-03-27,421.29,71.522551,5.89024015,EUR
T23DE48C0B506,2024-04-25,377.25,115.003018,3.28036391,EUR
T20399AE532B0,2024-07-31,166.22,51.748502,3.21206379,EUR
T02F79B082048,2024-08-22,541.57,50.915705,10.6366288,EUR
T38A4FC085B97,2024-08-31,905.85,102.628409,8.82652153,EUR
TAB867342F3A0,2024-10-27,213.33,92.032221,2.31804605,EUR
T80F413212F58,2024-12-18,202.8,96.365329,2.1044677,EUR
TB673BE3E0DFC,2025-01-01,197.32,95.991591,2.05558637,EUR
T8F5D9EEECF69,2025-02-04,99.38,51.119978,1.94402702,EUR
T0BDDD17070D4,2025-03-27,1573.87,98.194594,16.02809726,EUR
T65C8C32D3F11,2025-04-01,249.95,97.328977,2.5681155,EUR
T63274EBDECF1,2025-04-02,183.84,118.358583,1.55328752,EUR
TC10003D7AF3B,2025-05-02,150.33,88.609639,1.69657451,EUR
T865E50E4246F,2025-05-26,261.64,56.00798,4.6714213,EUR
TD518781F434C,2025-06-05,207.79,86.089945,2.41363404,EUR
T5FE57A140BDE,2025-12-21,1029.15,77.947173,13.20316683,EUR
T441380173E52,2025-12-31,137.19,78.983545,1.73696659,EUR
T96BCCB53DD6D,2023-02-02,176.45,99.460301,1.7740716,EUR
T11FC084C8554,2023-04-03,238.52,96.241856,2.47836097,EUR
T07C6E4F99626,2023-04-15,674.68,93.167125,7.24166314,EUR
T91EB3A81BDBD,2023-04-27,112.81,93.475642,1.20681375,EUR
TC527C0EA54FB,2023-07-04,561.0,86.737299,6.46781609,EUR
T82FC9F821E74,2023-08-02,205.77,82.246846,2.50188398,EUR
T6716AEE3B4C3,2023-11-26,298.93,74.851355,3.99364219,EUR
T5EE76DD9EC4D,2024-04-01,313.64,69.976738,4.48207493,EUR
T6D0373BBEA08,2024-05-05,296.6,63.188066,4.69387769,EUR
TB21FBAD1A39C,2024-05-21,282.19,67.881827,4.15710563,EUR
T4463E6936654,2024-06-24,250.8,52.357792,4.79016779,EUR
T6CC4631E6E3D,2024-12-23,228.0,48.815941,4.67069253,EUR
TA15172B618EB,2025-02-25,941.77,53.689537,17.54107314,EUR
T42E13D31CB65,2025-09-04,356.64,52.799447,6.75457079,EUR
T8689E19F960A,2025-11-07,318.45,57.001117,5.58676875,EUR
TCDCCFB167D38,2025-11-26,215.82,59.754875,3.6117515,EUR
TA15D9F9A486D,2023-01-24,280.88,98.202071,2.86020046,EUR
T43088BBF4EF1,2023-01-25,107.68,97.01961,1.10988652,EUR
T32BEA56AE01F,2023-02-26,380.0,92.119801,4.12503039,EUR
TA03FDD4382D1,2023-04-06,125.76,88.476314,1.42140886,EUR
TB8812205C406,2023-04-25,782.32,90.447963,8.64936901,EUR
T9FF2E112C810,2023-06-01,326.67,85.369284,3.82656475,EUR
T8F6D927951F5,2023-06-17,227.94,96.007183,2.37417475,EUR
T206C54B8A419,2023-07-01,835.77,98.231037,8.50820016,EUR
TA9F9AAE9336B,2023-08-24,161.43,90.838908,1.77705735,EUR
T91CC7EB85D17,2023-09-21,199.77,90.45335,2.20855118,EUR
T069AF6D31203,2023-09-26,88.77,89.050492,0.99679976,EUR
T46D96C789DC8,2024-02-27,934.55,100.413775,9.30696904,EUR
TDC63590D0AF5,2024-04-09,1425.93,119.807846,11.90184288,EUR
T316AB6D05C8B,2024-04-23,99.76,113.843243,0.87626671,EUR
TAA9820F28303,2024-05-02,189.83,103.304803,1.83752573,EUR
TAF567CFC4002,2024-08-09,368.81,153.576447,2.40150319,EUR
T93F45F1C2D31,2024-10-01,237.74,95.792131,2.48179482,EUR
T53C6BA4C94E1,2025-04-02,341.88,97.163301,3.51856707,EUR
TDFDB875AEBF8,2025-04-29,320.45,93.976626,3.40991925,EUR
T63EA6A8AB29B,2025-06-06,475.13,104.437116,4.54947534,EUR
T2495B4CF2250,2025-06-17,170.24,105.353275,1.61589633,EUR
TA255D844E1B2,2025-06-29,404.41,105.134972,3.84657415,EUR
T0ADE464A674D,2025-07-20,151.54,145.29018,1.04300357,EUR
TDCDD36E90331,2025-08-30,256.99,142.194322,1.80732009,EUR
TC147A50FE9E9,2025-10-05,95.14,144.251889,0.65955406,EUR
T4FA85206BCD3,2025-10-06,258.4,144.251889,1.79133475,EUR
T67AA3CBA22CC,2025-12-29,227.78,155.212292,1.467538,EUR
T9ACC93A115C0,2023-03-02,700.06,96.869372,7.22681176,EUR
TE742C03072B9,2023-04-22,569.86,90.343152,6.30774422,EUR
TB592D5897C42,2023-05-17,196.54,94.018264,2.09039385,EUR
T4CBF665F0B3B,2023-07-21,510.02,107.709826,4.73515015,EUR
TB519F741EBE4,2023-08-03,161.22,82.652891,1.95055714,EUR
T7468A3D3E342,2023-12-06,192.48,120.302111,1.59998233,EUR
TE88157D533E1,2024-01-02,325.96,116.990392,2.78622804,EUR
T087EF4119CD5,2024-02-21,189.23,118.589128,1.59567308,EUR
TF5F05BEA99FF,2024-03-23,770.85,109.872492,7.01586355,EUR
T65860A2E3B63,2024-04-27,226.85,113.004096,2.0074865,EUR
T11BC5C0E41A4,2024-06-26,296.66,105.398808,2.8146549,EUR
TFBACFB82EEA4,2024-07-04,180.87,113.137457,1.59868423,EUR
T91083F3DAAB6,2024-09-01,762.15,74.128805,10.28139889,EUR
TF8F7C6F43FBF,2025-05-26,212.37,87.992636,2.41351645,EUR
T000EB74F6134,2025-07-22,824.22,149.951065,5.49661514,EUR
TBF079E1B4C6A,2025-12-22,780.04,103.013452,7.57218197,EUR
TDA4D70ECBFEB,2023-02-18,561.47,92.506449,6.06951727,EUR
TE1D04672D0AB,2023-04-19,356.25,92.384177,3.85613935,EUR
T1357CFF795BF,2023-07-26,337.36,104.801254,3.2190309,EUR
T0D6B7C4A7E05,2024-01-01,327.82,92.850606,3.53059923,EUR
TFFF6DF9E577E,2024-02-25,194.94,73.403896,2.65569971,EUR
TA620F398D9CE,2024-04-07,193.09,66.554191,2.90126116,EUR
T7CAF0CCCB04D,2024-04-20,526.32,66.320471,7.93593955,EUR
T70DCF8BD7CD1,2024-06-24,205.06,112.231489,1.82707785,EUR
T62AF6CDA0B47,2024-07-18,644.44,111.287169,5.79079502,EUR
TE44388EECBF0,2024-10-27,336.78,133.101713,2.53023586,EUR
TE0857DB4FF28,2024-12-01,647.18,134.832591,4.79990275,EUR
T55546DC978CB,2024-12-05,564.34,135.2516,4.17250055,EUR
T25E134F1D6F1,2025-03-01,658.61,54.985687,11.97783281,EUR
TBF9DA7757952,2025-03-26,244.85,56.935946,4.30050285,EUR
T7A21C41AA887,2025-05-03,475.61,56.61792,8.40042418,EUR
TCDB4A7DE3761,2025-05-05,608.71,138.858353,4.38370729,EUR
T0391FD3880BE,2025-05-22,109.34,90.900606,1.2028232,EUR
T440B18E06EA9,2025-07-24,1254.14,86.574477,14.48622493,EUR
TDA71FD56CB5E,2025-08-03,1914.86,132.996426,14.3978038,EUR
TF167344028FF,2025-10-31,712.23,54.409635,13.09012499,EUR
T04911EF0DF2C,2025-12-05,640.56,58.636027,10.92435197,EUR
T54BE141FC654,2023-07-05,469.2,107.805013,4.35227179,EUR
TEFA0AF728C7D,2023-07-27,643.52,103.943022,6.1910523,EUR
T8F50CB79F35D,2023-10-05,516.52,121.175867,4.26253838,EUR
T738C15481093,2023-10-07,315.35,121.341027,2.59889745,EUR
TAEB7DF5BD5C4,2023-12-04,653.87,99.44277,6.57531917,EUR
TEA29BC43EF9D,2024-02-20,805.79,95.749768,8.41559907,EUR
TEF9F5DD583BF,2024-11-02,230.97,114.317166,2.02043046,EUR
TDDFF83565A4C,2025-03-01,349.53,131.89162,2.65011565,EUR
TDE1DF1AE23C5,2025-03-04,92.89,129.517602,0.71719806,EUR
T214CA4393298,2025-06-03,542.2,141.336341,3.83622666,EUR
T7A9061C66F59,2025-07-02,875.92,141.282568,6.19975283,EUR
TEDC84EC774D6,2023-04-04,95.03,107.507461,0.88394441,EUR
T7437DDCE58FC,2023-04-20,429.26,104.733579,4.09854444,EUR
T1CC461B26D6F,2023-05-01,155.17,96.611068,1.60613851,EUR
T558045FB7641,2023-09-01,98.52,116.26708,0.84732666,EUR
T5451C3BCB65A,2023-12-24,339.18,122.545475,2.76778117,EUR
TBE7448D62409,2024-09-26,354.52,90.126319,3.93359964,EUR
T9B0EAEAD911B,2025-03-18,86.11,95.057678,0.90584415,EUR
T6A15E4112BFD,2025-04-29,204.93,93.976626,2.18062424,EUR
T879E2888B14A,2025-06-02,330.95,86.071939,3.8449886,EUR
TAD2FAD421D3A,2025-08-01,267.82,83.525865,3.20643379,EUR
